how many noun0 of the noun1 be old than value ?    select count ( * ) from noun0 where age > value 
find the noun0 of propn1 who be in noun2 of more than value patient .    select t1 . noun0 from physician as t1 join patient as t2 on t1 . employeeid = t2 . pcp group by t1 . employeeid have count ( * ) > value 
which propn0 be in noun1 of more than value patient ? give -PRON- -PRON- noun2 .    select t1 . noun2 from physician as t1 join patient as t2 on t1 . employeeid = t2 . pcp group by t1 . employeeid have count ( * ) > value 
find the noun0 of noun1 locate on each propn2 noun3 .    select count ( * ) , t1 . blockfloor from propn2 as t1 join noun1 as t2 on t1 . blockfloor = t2 . blockfloor and t1 . blockcode = t2 . blockcode group by t1 . blockfloor 
how many noun0 do each propn1 noun2 have ?    select count ( * ) , t1 . blockfloor from propn1 as t1 join noun0 as t2 on t1 . blockfloor = t2 . blockfloor and t1 . blockcode = t2 . blockcode group by t1 . blockfloor 
find the noun0 of noun1 for different propn2 propn3 ?    select count ( * ) , t1 . blockcode from propn2 as t1 join noun1 as t2 on t1 . blockfloor = t2 . blockfloor and t1 . blockcode = t2 . blockcode group by t1 . blockcode 
how many noun0 be locate for each propn1 propn2 ?    select count ( * ) , t1 . blockcode from propn1 as t1 join noun0 as t2 on t1 . blockfloor = t2 . blockfloor and t1 . blockcode = t2 . blockcode group by t1 . blockcode 
what be the unique propn0 noun1 that have available noun2 ?    select distinct blockcode from noun2 where unavailable = value 
tell -PRON- the propn0 propn1 noun2 where some noun3 be available .    select propn0 blockcode from noun3 where unavailable = value 
how many different noun0 of noun1 be there ?    select count ( distinct roomtype ) from noun1 
find the noun0 of propn1 noun2 noun3 available .    select count ( propn1 roomtype ) from noun2 
what be the noun0 of the propn1 who propn2 noun3 propn4 ?    select distinct t1 . noun0 from physician as t1 join propn2 as t2 on t1 . employeeid = t2 . physician join noun3 as t3 on t3 . code = t2 . noun3 where t3 . noun0 = value 
noun0 the noun1 of all the propn2 who propn3 propn4 as noun5 .    select distinct t1 . noun1 from physician as t1 join propn3 as t2 on t1 . employeeid = t2 . physician join noun5 as t3 on t3 . code = t2 . noun5 where t3 . noun1 = value 
find the noun0 and noun1 of propn2 who propn3 some noun4 whose noun5 be propn6 ?    select distinct t1 . noun0 , t1 . noun1 from physician as t1 join propn3 as t2 on t1 . employeeid = t2 . physician join noun4 as t3 on t3 . code = t2 . noun4 where t3 . noun5 = value 
which propn0 propn1 a noun2 of noun3 propn4 ? tell -PRON- the noun5 and noun6 of those propn7 .    select distinct t1 . noun5 , t1 . noun6 from physician as t1 join propn1 as t2 on t1 . employeeid = t2 . physician join noun2 as t3 on t3 . code = t2 . noun2 where t3 . noun3 = value 
find the noun0 of noun1 propn2 for each noun3 .    select count ( * ) , t1 . name from noun1 as t1 join prescribe as t2 on t1 . code = t2 . noun1 group by t1 . noun3 
how many noun0 be propn1 for each noun2 ?    select count ( * ) , t1 . name from noun0 as t1 join prescribe as t2 on t1 . code = t2 . noun0 group by t1 . noun2 
find the noun0 of propn1 whose noun2 noun3 noun4 the noun5 ' ' .    select noun0 from physician where noun2 like value 
what be the noun0 of the propn1 who have ' ' in -PRON- noun2 .    select noun0 from physician where position like value 
find the patient who have the most recent undergo noun0 ?    select patient from undergoes order by dateundergoe limit value 
which patient be undergo the most recent noun0 ?    select patient from undergoes order by dateundergoe limit value 
find the noun0 of all noun1 who have an undergo noun2 and be stay in noun3 value .    select distinct t2 . noun0 from undergoes as t1 join noun1 as t2 on t1 . noun1 = t2 . ssn join stay as t3 on t1 . stay = t3 . stayid where t3 . noun3 = value 
what be the noun0 of noun1 who be stay in noun2 value and have an undergo noun3 ?    select distinct t2 . noun0 from undergoes as t1 join noun1 as t2 on t1 . noun1 = t2 . ssn join stay as t3 on t1 . stay = t3 . stayid where t3 . noun2 = value 
noun0 the noun1 of all propn2 noun3 order by alphabetical noun4 ?    select propn2 noun1 from noun3 noun4 by noun1 
what be the alphabetically order noun0 of all the propn1 noun2 of noun3 ?    select propn1 noun2 from noun3 order by noun2 
find the noun0 of noun1 who be noun2 an undergo noun3 .    select distinct t2 . noun0 from undergoes as t1 join noun1 as t2 on t1 . assistingnurse = t2 . employeeid 
which noun0 be in noun1 of noun2 undergo noun3 ?    select distinct t2 . name from undergoes as t1 join noun0 as t2 on t1 . assistingnurse = t2 . employeeid 
noun0 the noun1 of all propn2 noun3 , order in an alphabetical noun4 .    select propn2 noun1 from noun3 noun4 by noun1 
what be the alphabetically order noun0 of all propn1 noun2 ?    select propn1 name from noun2 order by name 
what be the noun0 of the propn1 who propn2 the high propn3 ?    select t1 . noun0 from propn1 as t1 join prescribe as t2 on t1 . employeeid = t2 . propn1 order by t2 . propn3 desc limit value 
find the propn0 who propn1 the high propn2 . what be -PRON- or -PRON- noun3 ?    select t1 . noun3 from propn0 as t1 join prescribe as t2 on t1 . employeeid = t2 . propn0 order by t2 . propn2 desc limit value 
noun0 the propn1 ' noun2 propn3 together with -PRON- primary propn4 noun5 ' propn6 .    select physician , noun5 from affiliated_with where primaryaffiliation = value 
what be each propn0 's noun1 -PRON- and propn2 -PRON- primarily affiliate .    select propn0 , propn2 from affiliated_with where primaryaffiliation = value 
noun0 the noun1 of noun2 where some propn3 be primarily affiliate with .    select distinct t2 . noun1 from affiliated_with as t1 join noun2 as t2 on t1 . noun2 = t2 . departmentid where primaryaffiliation = value 
what be the noun0 of noun1 that have primarily affiliate propn2 .    select distinct t2 . noun0 from affiliated_with as t1 join noun1 as t2 on t1 . noun1 = t2 . departmentid where primaryaffiliation = value 
what noun0 be on noun1 with propn2 noun3 1 and propn4 propn5 1 ? tell -PRON- -PRON- noun6 .    select noun0 from on_call where blockfloor = value and blockcode = value 
find the propn0 of the noun1 who be on noun2 in propn3 noun4 1 and propn5 propn6 1 .    select noun1 from on_call where blockfloor = value and blockcode = value 
what be the high noun0 , low noun1 and average noun2 of noun3 ?    select max ( noun2 ) , min ( noun2 ) , avg ( noun2 ) from noun3 
tell -PRON- the high , low , and average noun0 of noun1 .    select max ( noun0 ) , min ( noun0 ) , avg ( noun0 ) from noun1 
noun0 the noun1 and noun2 of all noun3 sorted by the noun4 from the high to the low .    select noun1 , noun4 from noun3 order by noun4 desc 
sort the noun0 of noun1 and noun2 of all noun3 in the descend noun4 of noun5 .    select noun1 , noun5 from noun3 noun4 by noun5 desc 
find the value most expensive noun0 .    select name from noun0 order by cost limit value 
what be the value most costly noun0 ?    select name from noun0 order by cost limit value 
find the propn0 who be train in a noun1 that noun2 more than value .    select t1 . name from physician as t1 join trained_in as t2 on t1 . employeeid = t2 . physician join noun1 as t3 on t3 . code = t2 . treatment where t3 . noun2 > value 
which propn0 be train in noun1 that be more expensive than value ?    select t1 . name from physician as t1 join trained_in as t2 on t1 . employeeid = t2 . physician join noun1 as t3 on t3 . code = t2 . treatment where t3 . cost > value 
find the propn0 who be train in the most expensive noun1 ?    select t1 . name from propn0 as t1 join trained_in as t2 on t1 . employeeid = t2 . propn0 join noun1 as t3 on t3 . code = t2 . treatment order by t3 . cost desc limit value 
which propn0 be train in the noun1 that noun2 the most .    select t1 . name from propn0 as t1 join trained_in as t2 on t1 . employeeid = t2 . propn0 join noun1 as t3 on t3 . code = t2 . treatment order by t3 . noun2 desc limit value 
what be the average noun0 of noun1 that propn2 propn3 propn4 be train in ?    select avg ( t3 . noun0 ) from propn2 as t1 join trained_in as t2 on t1 . employeeid = t2 . propn2 join noun1 as t3 on t3 . code = t2 . treatment where t1 . name = value 
propn0 the propn1 noun2 of noun3 propn4 propn5 propn6 be train in .    select avg ( t3 . cost ) from propn4 as t1 join trained_in as t2 on t1 . employeeid = t2 . propn4 join noun3 as t3 on t3 . code = t2 . treatment where t1 . name = value 
find the noun0 of noun1 which propn2 propn3 propn4 be train in .    select t3 . noun0 from propn2 as t1 join trained_in as t2 on t1 . employeeid = t2 . propn2 join noun1 as t3 on t3 . code = t2 . treatment where t1 . noun0 = value 
what be the noun0 of noun1 propn2 propn3 propn4 be train in ?    select t3 . noun0 from propn2 as t1 join trained_in as t2 on t1 . employeeid = t2 . propn2 join noun1 as t3 on t3 . code = t2 . treatment where t1 . noun0 = value 
find all noun0 which noun1 more than value or which propn2 propn3 propn4 be train in .    select name from noun0 where noun1 > value union select t3 . name from propn2 as t1 join trained_in as t2 on t1 . employeeid = t2 . propn2 join noun0 as t3 on t3 . code = t2 . treatment where t1 . name = value 
what be the noun0 that noun1 more than value or be propn2 in by propn3 propn4 propn5 ?    select name from noun0 where noun1 > value union select t3 . name from propn3 as t1 join trained_in as t2 on t1 . employeeid = t2 . propn3 join noun0 as t3 on t3 . code = t2 . treatment where t1 . name = value 
find the noun0 of all noun1 which noun2 more than value but which propn3 propn4 propn5 be not train in ?    select noun0 from noun1 where noun2 > value except select t3 . noun0 from propn3 as t1 join trained_in as t2 on t1 . employeeid = t2 . propn3 join noun1 as t3 on t3 . code = t2 . treatment where t1 . noun0 = value 
among the noun0 that noun1 more than value , which be not propn2 in by propn3 propn4 propn5 ?    select name from noun0 where noun1 > value except select t3 . name from propn3 as t1 join trained_in as t2 on t1 . employeeid = t2 . propn3 join noun0 as t3 on t3 . code = t2 . treatment where t1 . name = value 
find the noun0 of all noun1 such that the noun2 be less than value and propn3 propn4 propn5 be train in .    select noun0 from noun1 where noun2 < value intersect select t3 . noun0 from propn3 as t1 join trained_in as t2 on t1 . employeeid = t2 . propn3 join noun1 as t3 on t3 . code = t2 . treatment where t1 . noun0 = value 
what noun0 noun1 less than value and have propn2 propn3 as a train propn4 ?    select name from noun0 where noun1 < value intersect select t3 . name from propn4 as t1 join trained_in as t2 on t1 . employeeid = t2 . propn4 join noun0 as t3 on t3 . code = t2 . treatment where t1 . name = value 
find the noun0 of propn1 who be affiliate with both noun2 and noun3 noun4 .    select t1 . noun0 from physician as t1 join affiliated_with as t2 on t1 . employeeid = t2 . physician join noun4 as t3 on t2 . noun4 = t3 . departmentid where t3 . noun0 = value intersect select t1 . noun0 from physician as t1 join affiliated_with as t2 on t1 . employeeid = t2 . physician join noun4 as t3 on t2 . noun4 = t3 . departmentid where t3 . noun0 = value 
which propn0 be affiliate with both noun1 and noun2 noun3 ? tell -PRON- -PRON- noun4 .    select t1 . noun4 from physician as t1 join affiliated_with as t2 on t1 . employeeid = t2 . physician join noun3 as t3 on t2 . noun3 = t3 . departmentid where t3 . noun4 = value intersect select t1 . noun4 from physician as t1 join affiliated_with as t2 on t1 . employeeid = t2 . physician join noun3 as t3 on t2 . noun3 = t3 . departmentid where t3 . noun4 = value 
find the noun0 of propn1 who be affiliate with noun2 or noun3 propn4 .    select t1 . noun0 from physician as t1 join affiliated_with as t2 on t1 . employeeid = t2 . physician join propn4 as t3 on t2 . propn4 = t3 . departmentid where t3 . noun0 = value or t3 . noun0 = value 
which propn0 be affiliate with either noun1 or noun2 propn3 ? give -PRON- -PRON- noun4 .    select t1 . noun4 from physician as t1 join affiliated_with as t2 on t1 . employeeid = t2 . physician join propn3 as t3 on t2 . propn3 = t3 . departmentid where t3 . noun4 = value or t3 . noun4 = value 
find the noun0 of noun1 who be not use the noun2 of propn3 .    select noun0 from noun1 except select t1 . noun0 from noun1 as t1 join prescribe as t2 on t2 . noun1 = t1 . ssn join noun2 as t3 on t2 . noun2 = t3 . code where t3 . noun0 = value 
what be the noun0 of noun1 who be not take the noun2 of propn3 .    select noun0 from noun1 except select t1 . noun0 from noun1 as t1 join prescribe as t2 on t2 . noun1 = t1 . ssn join noun2 as t3 on t2 . noun2 = t3 . code where t3 . noun0 = value 
find the noun0 of noun1 who be not use the noun2 of propn3 .    select count ( * ) from noun1 where ssn not in ( select t1 . noun1 from prescribe as t1 join noun2 as t2 on t1 . noun2 = t2 . code where t2 . name = value ) 
how many noun0 be not use propn1 as noun2 ?    select count ( * ) from noun0 where ssn not in ( select t1 . noun0 from prescribe as t1 join noun2 as t2 on t1 . noun2 = t2 . code where t2 . name = value ) 
how many noun0 be there ?    select count ( * ) from noun0 
propn0 how many noun1 have be make in propn2 .    select count ( * ) from noun1 
find the noun0 of noun1 who be on noun2 .    select distinct t1 . noun0 from noun1 as t1 join on_call as t2 on t1 . employeeid = t2 . noun1 
what be the propn0 noun1 of noun2 on noun3 ?    select propn0 t1 . noun1 from noun2 as t1 join on_call as t2 on t1 . employeeid = t2 . noun2 
how many noun0 be there ?    select count ( * ) from noun0 
what be the noun0 of noun1 ?    select count ( * ) from noun1 
noun0 the noun1 of noun2 in ascend noun3 of noun4 .    select noun1 from noun2 noun3 by noun4 asc 
what be the noun0 of the noun1 order by ascend noun2 ?    select noun0 from noun1 order by noun2 asc 
what be the noun0 and noun1 of noun2 ?    select noun0 , noun1 from noun2 
what be the noun0 and noun1 of every noun2 ?    select noun0 , noun1 from noun2 
noun0 the noun1 of noun2 whose noun3 be not ` propn4 noun5 '' .    select noun1 from noun2 where noun3 ! = value 
what be the noun0 of the noun1 that be not from the propn2 noun3 ?    select noun0 from noun1 where nationality ! = value 
show the noun0 of noun1 whose noun2 be either propn3 noun4 or propn5 propn6 .    select noun0 from noun1 where noun2 = value or noun2 = value 
what be the noun0 of the noun1 that be from either the propn2 or the propn3 ?    select noun0 from noun1 where nationality = value or nationality = value 
what be the noun0 of the noun1 with the large noun2 ?    select noun0 from noun1 order by noun2 desc limit value 
what be the noun0 with the large noun1 of noun2 call ?    select name from noun0 order by noun2 desc limit value 
show different noun0 of noun1 and the noun2 of noun3 of each noun4 .    select noun4 , count ( * ) from noun3 group by noun4 
for each noun0 , how many noun1 be there ?    select noun0 , count ( * ) from noun1 group by noun0 
please propn0 the most common noun1 of noun2 .    select noun1 from noun2 group by noun1 order by count ( * ) desc limit value 
what be the most common noun0 of noun1 ?    select noun0 from noun1 group by noun0 order by count ( * ) desc limit value 
noun0 the noun1 that have more than value noun2 .    select nationality from noun2 group by nationality have count ( * ) > value 
what be the noun0 that have more than value noun1 ?    select nationality from noun1 group by nationality have count ( * ) > value 
show different noun0 of noun1 and the average noun2 of noun3 of each noun4 .    select noun4 , avg ( noun2 ) from noun3 group by noun4 
for each noun0 , what be the average noun1 ?    select noun0 , avg ( noun1 ) from ship group by noun0 
show noun0 and noun1 of noun2 , and noun3 of noun4 involve .    select t1 . noun0 , t1 . noun1 , t2 . noun3 from noun2 as t1 join noun4 as t2 on t1 . ship_id = t2 . ship_id 
what be the noun0 noun1 , noun2 , and noun3 of the noun4 involve ?    select t1 . noun1 , t1 . noun2 , t2 . noun3 from noun0 as t1 join noun4 as t2 on t1 . ship_id = t2 . ship_id 
show noun0 of noun1 involve in a noun2 launch after value .    select t2 . noun0 from noun2 as t1 join noun1 as t2 on t1 . ship_id = t2 . ship_id where t1 . launched_year > value 
what be the noun0 of noun1 that be involve in a noun2 launch after value ?    select t2 . noun0 from noun2 as t1 join noun1 as t2 on t1 . ship_id = t2 . ship_id where t1 . launched_year > value 
show the propn0 noun1 of noun2 that involve noun3 with noun4 ` propn5 noun6 ''    select propn0 t1 . noun1 from noun2 as t1 join noun3 as t2 on t1 . ship_id = t2 . ship_id where t2 . noun4 = value 
what be the different noun0 of the noun1 that involve noun2 from the propn3 noun4 ?    select distinct t1 . noun0 from noun1 as t1 join noun2 as t2 on t1 . ship_id = t2 . ship_id where t2 . nationality = value 
noun0 the noun1 of noun2 that be not involve in any noun3    select noun1 from noun2 where ship_id not in ( select ship_id from noun3 ) 
what be the noun0 of the noun1 that be not involve in any noun2 ?    select noun0 from noun1 where ship_id not in ( select ship_id from noun2 ) 
show the noun0 of noun1 that have both noun2 with noun3 large than value and noun4 with noun5 small than value .    select noun0 from noun4 where noun5 > value intersect select noun0 from noun4 where noun5 < value 
what be the noun0 of the noun1 that have both noun2 with noun3 more than value and those with noun4 less than value ?    select noun0 from noun1 where noun4 > value intersect select noun0 from noun1 where noun4 < value 
find the noun0 of noun1 in propn2 .    select count ( * ) from list 
how many noun0 be there ?    select count ( * ) from list 
find the last noun0 of noun1 study in noun2 value .    select lastname from list where classroom = value 
what be the last noun0 of noun1 in noun2 value ?    select lastname from list where classroom = value 
find the first noun0 of noun1 study in noun2 value .    select firstname from list where classroom = value 
what be the first noun0 of noun1 in noun2 value ?    select firstname from list where classroom = value 
what be the first noun0 of noun1 study in noun2 value ?    select distinct firstname from list where classroom = value 
noun0 the first noun1 of all the noun2 in noun3 value .    select distinct firstname from noun0 where classroom = value 
for each noun0 noun1 the noun2 that be teach in -PRON- . noun3 just the noun4 noun5 and the noun6 noun7 .    select distinct noun4 , noun6 from list 
what be the noun0 noun1 and noun2 noun3 of each noun4 in the noun5 ?    select distinct noun2 , noun0 from noun5 
which noun0 be study in noun1 value ?    select distinct noun0 from list where noun1 = value 
find the noun0 teach in noun1 value .    select distinct noun0 from list where noun1 = value 
find the noun0 study in noun1 value .    select distinct noun0 from list where classroom = value 
which noun0 be study in noun1 value ?    select distinct noun0 from list where classroom = value 
which noun0 be use by noun1 4 ?    select distinct noun0 from list where noun1 = value 
find the noun0 in which noun1 4 be study .    select distinct noun0 from list where noun1 = value 
which noun0 be use by noun1 5 ?    select distinct noun0 from list where noun1 = value 
show -PRON- the noun0 noun1 5 be use .    select distinct noun0 from list where noun1 = value 
find the last noun0 of the noun1 that teach propn2 noun3 .    select distinct t2 . lastname from list as t1 join noun1 as t2 on t1 . classroom = t2 . classroom where noun3 = value 
what be the last noun0 of the noun1 who teach noun2 5 ?    select distinct t2 . lastname from list as t1 join noun1 as t2 on t1 . classroom = t2 . classroom where noun2 = value 
find the first noun0 of the noun1 that teach first noun2 .    select distinct t2 . firstname from list as t1 join noun1 as t2 on t1 . classroom = t2 . classroom where noun2 = value 
what be the first noun0 of the noun1 who teach noun2 1 ?    select distinct t2 . firstname from list as t1 join noun1 as t2 on t1 . classroom = t2 . classroom where noun2 = value 
find the first noun0 of all the noun1 that teach in noun2 value .    select firstname from noun1 where noun2 = value 
which noun0 teach in noun1 value ? give -PRON- -PRON- first noun2 .    select firstname from noun0 where noun1 = value 
find the last noun0 of noun1 noun2 in noun3 value .    select lastname from noun1 where noun3 = value 
which noun0 teach in noun1 value ? give -PRON- -PRON- last noun2 .    select lastname from noun0 where noun1 = value 
noun0 the first noun1 and last noun2 of all the noun3 .    select distinct firstname , lastname from noun3 
what be the first noun0 and last noun1 of all the noun2 ?    select distinct firstname , lastname from noun2 
noun0 the first noun1 and last noun2 of all the noun3 .    select distinct firstname , lastname from list 
show each noun0 's first noun1 and last noun2 .    select distinct firstname , lastname from list 
find all noun0 teach by propn1 propn2 . noun3 the first and last noun4 of the noun5 .    select t1 . firstname , t1 . lastname from list as t1 join teacher as t2 on t1 . classroom = t2 . classroom where t2 . firstname = value and t2 . lastname = value 
which noun0 noun1 under the noun2 name propn3 propn4 ? give -PRON- the first and last noun5 of the noun6 .    select t1 . firstname , t1 . lastname from list as t1 join noun2 as t2 on t1 . classroom = t2 . classroom where t2 . firstname = value and t2 . lastname = value 
find all noun0 teach by propn1 propn2 . noun3 first and last noun4 of noun5 .    select t1 . firstname , t1 . lastname from list as t1 join teacher as t2 on t1 . classroom = t2 . classroom where t2 . firstname = value and t2 . lastname = value 
which be the first and last noun0 of the noun1 teach by propn2 propn3 ?    select t1 . firstname , t1 . lastname from list as t1 join teacher as t2 on t1 . classroom = t2 . classroom where t2 . firstname = value and t2 . lastname = value 
find the first and last noun0 of all the noun1 that teach propn2 propn3 .    select t2 . firstname , t2 . lastname from list as t1 join noun1 as t2 on t1 . classroom = t2 . classroom where t1 . firstname = value and t1 . lastname = value 
which noun0 teach the noun1 name propn2 propn3 ? give -PRON- the first and last noun4 of the noun5 .    select t2 . firstname , t2 . lastname from list as t1 join noun5 as t2 on t1 . classroom = t2 . classroom where t1 . firstname = value and t1 . lastname = value 
find the last noun0 of all the noun1 that teach propn2 TAMI .    select t2 . lastname from list as t1 join noun1 as t2 on t1 . classroom = t2 . classroom where t1 . firstname = value and t1 . lastname = value 
what be the last noun0 of the noun1 who teach the noun2 call propn3 TAMI ?    select t2 . lastname from list as t1 join noun1 as t2 on t1 . classroom = t2 . classroom where t1 . firstname = value and t1 . lastname = value 
how many noun0 do noun1 propn2 noun3 ?    select count ( * ) from list as t1 join teacher as t2 on t1 . classroom = t2 . classroom where t2 . firstname = value and t2 . lastname = value 
propn0 the noun1 of noun2 the noun3 noun4 propn5 noun6 .    select count ( * ) from list as t1 join noun3 as t2 on t1 . classroom = t2 . classroom where t2 . firstname = value and t2 . lastname = value 
how many noun0 do propn1 propn2 noun3 ?    select count ( * ) from list as t1 join teacher as t2 on t1 . classroom = t2 . classroom where t2 . firstname = value and t2 . lastname = value 
find the noun0 of noun1 teach by the noun2 propn3 propn4 .    select count ( * ) from list as t1 join noun2 as t2 on t1 . classroom = t2 . classroom where t2 . firstname = value and t2 . lastname = value 
find the noun0 of noun1 teach by propn2 propn3 .    select count ( * ) from list as t1 join teacher as t2 on t1 . classroom = t2 . classroom where t2 . firstname = value and t2 . lastname = value 
how many noun0 be teach by noun1 propn2 propn3 ?    select count ( * ) from list as t1 join noun1 as t2 on t1 . classroom = t2 . classroom where t2 . firstname = value and t2 . lastname = value 
how many noun0 do the noun1 name propn2 propn3 have ?    select count ( * ) from list as t1 join noun0 as t2 on t1 . classroom = t2 . classroom where t1 . firstname = value and t1 . lastname = value 
find the noun0 of noun1 who teach the noun2 call propn3 propn4 .    select count ( * ) from list as t1 join noun1 as t2 on t1 . classroom = t2 . classroom where t1 . firstname = value and t1 . lastname = value 
how many noun0 do the noun1 name propn2 propn3 have ?    select count ( * ) from list as t1 join noun0 as t2 on t1 . classroom = t2 . classroom where t1 . firstname = value and t1 . lastname = value 
find the noun0 of noun1 who teach the noun2 call propn3 propn4 .    select count ( * ) from list as t1 join noun1 as t2 on t1 . classroom = t2 . classroom where t1 . firstname = value and t1 . lastname = value 
find all first noun0 who be not teach by propn1 propn2 . noun3 -PRON- first and last noun4 .    select distinct t1 . firstname , t1 . lastname from list as t1 join teacher as t2 on t1 . classroom = t2 . classroom where t1 . grade = value except select t1 . firstname , t1 . lastname from list as t1 join teacher as t2 on t1 . classroom = t2 . classroom where t2 . firstname = value and t2 . lastname = value 
what be the first and last noun0 of the first noun1 who be not teach by noun2 propn3 propn4 ?    select distinct t1 . firstname , t1 . lastname from list as t1 join noun2 as t2 on t1 . classroom = t2 . classroom where t1 . grade = value except select t1 . firstname , t1 . lastname from list as t1 join noun2 as t2 on t1 . classroom = t2 . classroom where t2 . firstname = value and t2 . lastname = value 
find the last noun0 of the noun1 in third noun2 that be not teach by propn3 propn4 .    select distinct t1 . lastname from list as t1 join teacher as t2 on t1 . classroom = t2 . classroom where t1 . noun2 = value and t2 . firstname ! = value and t2 . lastname ! = value 
which noun0 in third noun1 be not teach by noun2 propn3 propn4 ? give -PRON- the last noun5 of the noun6 .    select distinct t1 . lastname from list as t1 join noun2 as t2 on t1 . classroom = t2 . classroom where t1 . noun1 = value and t2 . firstname ! = value and t2 . lastname ! = value 
for each noun0 , noun1 the noun2 , the noun3 of noun4 in which -PRON- be teach and the propn5 noun6 of noun7 in the noun8 .    select noun8 , count ( distinct noun4 ) , count ( * ) from list group by noun8 
for each noun0 , noun1 the noun2 noun3 , the noun4 of noun5 use for the noun6 , and the propn7 noun8 of noun9 enrol in the noun10 .    select noun10 , count ( distinct noun5 ) , count ( * ) from list group by noun10 
for each noun0 , noun1 the noun2 noun3 and the noun4 of noun5 use -PRON- .    select noun2 , count ( distinct noun5 ) from list group by noun2 
for each noun0 , propn1 the noun2 noun3 and propn4 the noun5 of propn6 noun7 that noun8 the noun9 .    select noun2 , count ( propn6 noun7 ) from list group by noun2 
which noun0 have the most noun1 ?    select noun0 from list group by noun0 order by count ( * ) desc limit value 
find the noun0 that the most noun1 noun2 .    select noun0 from list group by noun0 order by count ( * ) desc limit value 
noun0 the noun1 of noun2 in each noun3 .    select noun3 , count ( * ) from list group by noun3 
for each noun0 , propn1 the noun2 noun3 and find how many noun4 be use -PRON- .    select noun2 , count ( * ) from list group by noun2 
for each noun0 0 noun1 , noun2 the propn3 noun4 of noun5 .    select noun1 , count ( * ) from list where noun0 = value group by noun1 
for each noun0 0 noun1 , noun2 the noun3 noun4 and the propn5 of noun6 .    select noun3 , count ( * ) from list where noun0 = value group by noun3 
noun0 the propn1 noun2 of noun3 for each fourth noun4 .    select noun4 , count ( * ) from list where grade = value group by noun4 
for each fourth noun0 , propn1 the noun2 noun3 and the propn4 noun5 of noun6 use -PRON- .    select noun2 , count ( * ) from list where grade = value group by noun2 
find the noun0 of the noun1 who noun2 the large noun3 of noun4 .    select t2 . firstname , t2 . lastname from list as t1 join noun1 as t2 on t1 . classroom = t2 . classroom group by t2 . firstname , t2 . lastname order by count ( * ) desc limit value 
which noun0 noun1 the most noun2 ? give -PRON- the first noun3 and last noun4 of the noun5 .    select t2 . firstname , t2 . lastname from list as t1 join noun5 as t2 on t1 . classroom = t2 . classroom group by t2 . firstname , t2 . lastname order by count ( * ) desc limit value 
find the noun0 of noun1 in value noun2 .    select count ( * ) , noun2 from list group by noun2 
how many noun0 do value noun1 have ?    select count ( * ) , noun1 from list group by noun1 
how many noun0 be headquartered in the propn1 ?    select count ( * ) from noun0 where headquarters = value 
noun0 the noun1 of noun2 by ascend noun3 of noun4 .    select noun1 from noun2 order by sales_in_billion asc 
what be the noun0 and noun1 of all noun2 ?    select noun0 , noun1 from noun2 
show the noun0 of noun1 in the noun2 or noun3 noun4 ?    select noun0 from noun1 where noun4 = value or noun4 = value 
what be the maximum and minimum noun0 noun1 of noun2 ?    select max ( market_value_in_billion ) , min ( market_value_in_billion ) from noun2 
what be the propn0 of the noun1 with the large noun2 ?    select headquarters from noun1 order by sales_in_billion desc limit value 
show the different noun0 and noun1 of noun2 at each propn3 .    select noun0 , count ( * ) from noun2 group by noun0 
show the most common propn0 for noun1 .    select headquarters from noun1 group by headquarters order by count ( * ) desc limit value 
show the noun0 that have at least value noun1 .    select noun0 from noun1 group by noun0 have count ( * ) > = value 
show the noun0 that have both noun1 in noun2 noun3 and noun4 in noun5 and noun6 noun7 .    select noun0 from noun4 where noun7 = value intersect select noun0 from noun4 where noun7 = value 
show the noun0 of noun1 and of noun2 .    select t3 . noun0 , t2 . noun0 from employment as t1 join people as t2 on t1 . people_id = t2 . people_id join noun1 as t3 on t1 . company_id = t3 . company_id 
show noun0 of noun1 and that of noun2 in descend noun3 of noun4 of noun5 work for that noun6 .    select t3 . noun0 , t2 . noun0 from employment as t1 join people as t2 on t1 . people_id = t2 . people_id join noun1 as t3 on t1 . company_id = t3 . company_id noun3 by t1 . year_working 
show the noun0 of noun1 that noun2 for noun3 with noun4 big than value .    select t2 . noun0 from employment as t1 join people as t2 on t1 . people_id = t2 . people_id join noun3 as t3 on t1 . company_id = t3 . company_id where t3 . sales_in_billion > value 
show the noun0 of noun1 and the noun2 of noun3 -PRON- have    select t3 . noun0 , count ( * ) from employment as t1 join people as t2 on t1 . people_id = t2 . people_id join noun1 as t3 on t1 . company_id = t3 . company_id group by t3 . noun0 
noun0 the noun1 of noun2 that be not employ by any noun3    select noun1 from noun2 where people_id not in ( select people_id from employment ) 
noun0 the noun1 of the noun2 with more than value noun3 in the descend noun4 of noun5 and noun6 .    select noun1 from noun2 where sales_in_billion > value noun4 by sales_in_billion , profits_in_billion desc 
how many propn0 be there ?    select count ( * ) from propn0 
propn0 the noun1 of noun2 .    select count ( * ) from noun2 
noun0 the propn1 noun2 of all noun3 .    select propn1 noun2 from noun3 
what be the different propn0 noun1 ?    select distinct noun1 from propn0 
what be the average noun0 noun1 gross in noun2 of noun3 ?    select avg ( gross_in_dollar ) from noun3 
noun0 the average gross noun1 in noun2 across all noun3 .    select avg ( gross_in_dollar ) from noun3 
what be the low and high noun0 of propn1 noun2 ?    select low_estimate , high_estimate from film_market_estimation 
